Год,Производство (добыча) первичной энергии с учетом запасов,Импорт,Экспорт,Валовое потребление ТЭР,Преобразование,Преобразование в тепловую и электрическую энергии,Переработка в другие виды топлива,Потребление в неэнергетическом секторе,Сырье для производства нетопливной продукции,Материалы на нетопливные нужды,Потери,Конечное потребление,Потребление в промышленности,горнодобывающая промышленность,обрабатывающая,"производство продуктов питания, напитков и табачных изделий","производство текстильных изделий, одежды, изделий из кожи и меха",производство изделий из дерева и бумаги; полиграфи-ческая деятельность и тиражирование записанных носителей информации,производство кокса и продуктов нефтепереработки,производство химических продуктов,"производство резиновых и пластмассовых изделий, прочих неметаллических минеральных продуктов","металлургическое производство, производство готовых металлических изделий, кроме машин и оборудования","производство машин и оборудования, не включенных в другие группировки",производство транспортных средств и оборудования,производство прочих готовых изделий,"снабжение электроэнергией, газом, паром, горячей водой и кондиционированным воздухом",строительство,"Сельское, лесное и рыбное хозяйство",Транспорт,Сектор услуг,Жилищный сектор,Топливо_Автомобильный бензин,Топливо_Газ горючий (природный и попутный),Топливо_Газ нефтепреработки,Топливо_Дизельное топливо,Топливо_Дрова,"Топливо_Кокс, коксик и коксовая мелочь",Топливо_Нефть и газоконденсат,Топливо_Прочие виды природного топлива,Топливо_Прочие виды продуктов переработки топлива,Топливо_Сжиженный газ,Топливо_ТЭР- всего,Топливо_Теплоэнергия,Топливо_Топливные брикеты,Топливо_Топливо для реактивных двигателей,Топливо_Топочный мазут,Топливо_Торф топливный,Топливо_Уголь,Топливо_Электроэнергия (включая атомную и гидроэнергию)
0.6666666666666856,0.016820011500862563,0.0,0.003543662990417646,0.008257752782288408,0.012618059597799349,0.03196867565424266,0.0007704819792825956,0.0,0.0,0.0,0.0,0.004440546022696124,0.0003787232782862244,0.0,0.0007103610381177813,0.0002635282038754326,0.0,0.010090420905806351,0.0,0.0,0.0007017857200817124,0.00015661410331926364,0.000207262777905705,0.00044944092919215465,0.003609850922181541,8.677656449967102e-05,0.002981706855726759,0.0031109163279460115,0.0,0.0010343884967842264,0.002432033353600278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666666666856,0.0071560922624752405,0.0,0.001518712710178991,0.0028218939363935207,0.0009763974688773306,0.002577319587628866,0.0,0.0,0.0,0.0,0.0,0.006386711254865412,0.0001534068975336605,0.0,0.0003071831516185,0.0,0.0,0.0,0.0,0.0,0.0028071428803268495,0.0,0.0,0.0,0.0,0.0,0.0003727133569658449,0.00028281057526781926,0.00010231993047974644,0.0026598561345880112,0.013897333449144447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6666666666666856,0.09615998977701105,0.0007858783702091646,0.1530645452901826,0.017010574676224802,0.0011453893384907148,0.0,0.001740718545786605,0.0,0.0,0.0,0.0,0.0454196590099227,1.4381896643780674e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2065938699802605e-05,0.002608993498760914,0.0008484317258034577,0.16688380661246643,0.0005171942483921132,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666666666856,0.18139416011756437,0.0038538266231410954,0.2809980112095462,0.0368232405243772,1.8776874401487127e-05,4.956383822363204e-05,0.0,0.0001152073732718894,0.0,0.015384615384615385,0.0,0.10188586152074995,0.0004793965547926891,0.00578961252892289,0.0005567694623085313,0.000856466662595156,0.0012027156115793853,0.0008587592260260724,0.00024004471552960886,0.0003232149341963124,0.0006140625050714984,0.0004698423099577909,0.00124357666743423,0.001348322787576464,0.0009024627305453853,0.0003297509450987499,0.042116609337140475,0.0789984206914775,0.2692037370922129,0.0025859712419605664,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666666666856,0.14981470832534663,0.004367670172893241,0.3140119327427228,0.008544892867044239,0.0066845672869294175,0.00852498017446471,0.005250692006962874,0.0001152073732718894,0.00011575413821044102,0.0,0.0,0.013869853626445917,0.002363425015127957,0.0,0.004732540429622516,6.588205096885815e-05,0.0,0.0,0.019523636863074855,0.00014365108186502773,0.0,0.0,0.0,0.0,0.0,0.0,0.004472560283590139,0.0,0.0,7.388489262744475e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6666666666666856,0.015446297361190978,0.0014508523757707653,0.025311878502983186,0.0023961345003762524,0.0,0.0,0.0,0.0,0.0,0.0,0.0006495615459564793,0.006578586700290554,9.587931095853782e-06,0.0005034445677324252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018635667848292245,0.0,0.01207375179661008,0.0,0.00998870841657257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666666666856,0.020078589227525395,0.0,0.0,0.011247970216642244,0.002196894304973994,0.005798969072164949,0.0,0.0,0.0,0.0,0.002923026956804157,0.027684885697056082,0.00484190520340616,0.0,0.009695468222958907,0.0,0.0,0.0,0.04032751220897429,7.182554093251387e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666666666856,0.001980704108363683,0.0007707653246282191,0.0,0.0005346746405798249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014801820075653746,0.00025887413958805214,0.0,0.0005183715683562188,0.000856466662595156,0.0,0.0,0.0,0.0,0.0011404017951327826,0.002192597446469691,0.0022798905569627547,0.001348322787576464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666666666856,0.010989713117372691,0.0002720348204570185,0.01413849213523775,0.001920868153194186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005317690916068198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01985006651307081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6666666666666856,0.06999552744233595,0.019118002659896022,0.08768757909962031,0.030704186304408094,0.0021217868073680453,0.0005947660586835845,0.002882173329908969,0.3405529953917051,0.3408959370297488,0.16923076923076924,0.0,0.0008771448933720739,1.4381896643780674e-05,0.0,2.8798420464234377e-05,0.0001317641019377163,0.0,0.0,0.0,0.0,8.772321501021405e-05,0.0,0.0,0.0,0.0,0.0,0.004472560283590139,0.0009427019175593974,0.0,0.0005171942483921132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666666666856,0.06919685643089898,0.005229113771007134,0.0008678358343879949,0.04488296566200642,0.004844433595583679,0.012787470261697065,0.0,0.0,0.0,0.0,0.11659629749918804,0.10734060632640754,0.009017449195650482,0.015103337031972757,0.016213510721363955,0.012715235836989624,0.018341413076585624,0.019536772392093147,0.01036193022036145,0.015047450825361654,0.016755134066950884,0.040249824553050755,0.01989722667894768,0.01932595995526265,0.02376485190436181,0.0022909013027913147,0.011926827422907037,0.01772279605011667,0.015450309502441712,0.06294992851858293,0.07052896725440806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6666666666666856,0.1343045172832407,0.0,0.0,0.08205275456453721,0.0,0.0,0.0,0.0,0.0,0.0,0.22604741799285483,0.20807521517460664,0.013063556118100778,0.010824058206247142,0.02478584054621772,0.04111039980456749,0.026760422357641322,0.03563850788008201,0.024644590794373176,0.02531850317871114,0.013070759036521893,0.0028190538597467453,0.01285029223015371,0.01932595995526265,0.03309030011999746,0.0017355312899934203,0.017144814420428867,0.021305063336842383,0.0,0.10772417345081445,0.27238773560323115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666666666856,0.8291003769727174,0.8666575988393181,0.9659374435002712,0.8160323181116084,0.9551044933060442,0.8526962727993656,0.9497474531290129,0.5626728110599079,0.5601342748003241,0.6923076923076923,0.535238713868139,0.6857628419494545,0.040983611469226994,0.03826178714766432,0.07770773788599243,0.06370794328688584,0.06043645948186411,0.07149170556667052,0.10673988350549941,0.048985018915974454,0.13263750109544364,0.0762710683164814,0.048292227252029266,0.04943850221113701,0.06618060023999492,0.005241304495780129,0.10175074645167566,0.14102820686688586,0.5464907486923257,0.18471223156861188,0.595761313298011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7333333333333485,0.04974123059229442,0.3920777415064684,0.08360151871271018,0.2636144005703196,0.49266763054621926,4.956383822363204e-05,0.7487087292754616,0.0004608294930875576,0.0,0.06153846153846154,0.12406625527768755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7333333333333485,0.010302856047536899,0.32396324507314717,0.0,0.21743435383579549,0.29149219820868616,0.7655630452022205,0.0022258368290386096,0.21002304147465437,0.21101979395763398,0.0,0.021760311789542058,0.12460939641467024,0.007023159527712895,0.006293057096655315,0.013717647614463641,0.008301138422076127,0.013831229533162931,0.005796624775675989,0.010922034556597203,0.008116286125374067,0.03815959852944311,0.030383136043937147,0.0124357666743423,0.01168546415899602,0.0048131345629087215,0.00019090844189927623,0.008945120567180278,0.014894690297438479,0.06384763661936178,0.002068776993568453,0.19517067662642232,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7333333333333485,0.0009743786339531021,0.00941542739692903,0.0011209546194178267,0.005267535347934571,3.7553748802974255e-05,9.912767644726408e-05,0.0,0.0033410138248847927,0.0003472624146313231,0.4,0.0,0.013732799736856531,0.0023538370840321034,0.0,0.00471334148264636,0.0,0.0,0.0,0.0,0.0,0.043072098570015094,0.0,0.0,0.0,0.0,0.0,0.0003727133569658449,0.0,0.0008185594438379715,0.0,8.685833405715279e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7333333333333485,0.012012012012012012,0.0,0.0,0.006247772188997584,0.010402388418423869,0.004906819984139572,0.01298404816939189,0.0,0.0,0.0,0.00974342318934719,0.0012883065621402336,0.00022531638075256387,0.0,0.00039357841301120315,0.0,0.0,0.0,0.0004400819784709496,0.0,0.0026316964503064213,0.0,0.0,0.0,0.0,0.00010413187739960521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7333333333333485,0.025206057120950736,0.0,0.0,0.014426313913422313,0.01380100268509304,0.019775971451229182,0.009588220186627857,0.0003456221198156682,0.0,0.046153846153846156,0.0003247807729782397,0.019680938545035907,0.00014381896643780672,0.0,0.00010559420836885939,0.00019764615290657444,0.0,0.0002146898065065181,0.0,0.0,0.0001754464300204281,0.0,0.00041452555581141,0.00044944092919215465,0.0006016418203635902,0.0003297509450987499,0.004099846926624294,0.0064103730394039025,0.0,0.004802518020783909,0.04725093372709112,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7333333333333485,0.016580410197431474,0.0,0.0030735852467908154,0.008237950017822487,0.01306870458343504,0.0332573354480571,0.0007134092400764775,0.0,0.0,0.0,0.0,0.003727865796831314,0.000306813795067321,0.0,0.0005951673562608438,0.0001317641019377163,0.0,0.007514143227728133,0.0,3.5912770466256934e-05,0.0006140625050714984,0.00015661410331926364,0.000207262777905705,0.00044944092919215465,0.004211492742545131,3.4710625799868406e-05,0.0018635667848292245,0.0027338355609222527,0.0,0.0007388489262744475,0.002432033353600278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7333333333333485,0.008833301386492876,0.0,0.0016995118423431567,0.0038120321596894925,0.0009763974688773306,0.002577319587628866,0.0,0.0,0.0,0.0,0.0,0.009127789046653144,0.0006184215556825689,0.0,0.001228732606474,6.588205096885815e-05,0.0,0.0,0.0,0.0,0.010965401876276756,0.0,0.000207262777905705,0.0,0.0003008209101817951,1.7355312899934203e-05,0.0003727133569658449,0.00028281057526781926,0.00010231993047974644,0.0026598561345880112,0.014157908451315905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7333333333333485,0.08777394415692287,0.00463970499335026,0.14120412222021334,0.017584854845736464,0.001351934956907073,0.0,0.002054618611420255,0.0,0.0,0.0,0.0,0.046707965572062936,1.9175862191707564e-05,0.0,9.599473488078126e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003008209101817951,5.2065938699802605e-05,0.0014908534278633796,0.0008484317258034577,0.17138588355357529,0.000886618711529337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7333333333333485,0.1493195322982557,0.0151886108088502,0.2322184053516543,0.03772426630757654,3.7553748802974255e-05,9.912767644726408e-05,0.0,0.0001152073732718894,0.0,0.015384615384615385,0.0,0.1043528315333589,0.0004793965547926891,0.0050344456773242525,0.0005855678827727656,0.000856466662595156,0.0018040734173690779,0.0012881388390391085,0.00016002981035307258,0.00025138939326379856,0.0006140625050714984,0.0006264564132770546,0.00124357666743423,0.0017977637167686186,0.0012032836407271804,0.0003297509450987499,0.036898622339618645,0.07739582743162653,0.2817890885412217,0.002438201456705677,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7333333333333485,0.11258066577215513,0.0007858783702091646,0.2223829325619237,0.008208245871123608,0.006571906040520495,0.01586042823156225,0.0008560910880917729,0.0001152073732718894,0.00011575413821044102,0.0,0.0003247807729782397,0.013074941066827475,0.002233987945333931,0.0,0.004473354645444407,0.00019764615290657444,0.0,0.0,0.018243398380250273,0.00025138939326379856,0.0,0.0,0.0,0.0,0.0,0.0,0.003727133569658449,0.0,0.0,7.388489262744475e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7333333333333485,0.012730815922305284,0.0015415306492564383,0.019634785753028385,0.0023268248247455344,0.0,0.0,0.0,0.0,0.0,0.0,0.0006495615459564793,0.006386711254865412,1.9175862191707564e-05,0.0005034445677324252,1.919894697615625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006016418203635902,0.0,0.0007454267139316898,0.0,0.013403910892846784,0.0,0.008338400069486667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7333333333333485,0.017091559644751134,0.0,0.0,0.009396411739078776,0.0019903486865576357,0.0052537668517049965,0.0,0.0,0.0,0.0,0.002923026956804157,0.022860588783509675,0.003998167266971027,0.0,0.008005960889057157,0.0,0.0,0.0,0.033286200553439095,7.182554093251387e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7333333333333485,0.0018688901667625072,0.00080099141579011,0.0,0.0004851677294150263,0.0,0.0,0.0,0.0001152073732718894,0.0,0.015384615384615385,0.0,0.0013157173400581107,0.00023011034630049078,0.0,0.00046077472742775004,0.0007247025606574397,0.0,0.0,0.0,0.0,0.0010526785801225685,0.0015661410331926364,0.00248715333486846,0.001348322787576464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7333333333333485,0.009424317934956232,0.00046850441300930965,0.010594829144820104,0.002049586122222662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005674031029000603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021180225609307515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7333333333333485,0.052648393073924986,0.0165185588199734,0.057421804375338996,0.026535704384332053,0.004018251121918245,0.00044607454401268833,0.0058499557686271155,0.2807603686635945,0.2811668017131612,0.12307692307692308,0.0,0.0007949125596184419,2.3969827739634454e-05,0.0,4.799736744039063e-05,0.0002635282038754326,0.0,0.0,0.0,0.0,0.0,0.00015661410331926364,0.0,0.0,0.0,0.0,0.002981706855726759,0.000754161534047518,0.0,0.000591079141019558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7333333333333485,0.06787106255191361,0.00590920082214968,0.0007231965286566625,0.044546318666085785,0.004806879846780705,0.012688342585249802,0.0,0.0,0.0,0.0,0.11497239363429684,0.10660051532262485,0.008854454367020967,0.015606781599705181,0.015896728096257376,0.012978764040865056,0.018642091979480472,0.020610221424625735,0.009561781168596087,0.014903799743496628,0.015877901916848743,0.03868368351985812,0.02031175223475909,0.02022484181364696,0.022862389173816427,0.0022388353640915124,0.011554114065941192,0.01800560662538449,0.015450309502441712,0.06250661916281826,0.07148440892903675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7333333333333485,0.13847357996294168,0.0,0.0,0.08463701532733969,0.0,0.0,0.0,0.0,0.0,0.0,0.2227996102630724,0.2155035359903514,0.013394339740907734,0.015355059315838969,0.02530421211457394,0.041637456212318354,0.027963137969220706,0.03606788749309504,0.026404918708256977,0.024636160539852257,0.013158482251532107,0.0037587384796623274,0.014508394453399348,0.02337092831799204,0.030382911928361303,0.0016834653512936178,0.015653960992565486,0.021682144103866142,0.0,0.11208338211583369,0.284808477373404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7333333333333485,0.7425084659127212,0.7713093942691331,0.7736756463568975,0.7525347538516377,0.8412227500610248,0.8605769230769231,0.7829809091687355,0.4952764976958525,0.49264961222363696,0.6615384615384616,0.4975641442026632,0.6954388465544652,0.039924145083135146,0.042792788257256145,0.07555745582466293,0.06535499456110729,0.06224053289923319,0.07149170556667052,0.09901844515596366,0.04826676350664932,0.1263214296147082,0.0753313836965658,0.05181569447642625,0.05932620265336441,0.06527813750944954,0.0049809748022811165,0.08870577895787109,0.1430078808937606,0.5679779340930725,0.18884978555574877,0.6237296968644142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8000000000000114,0.04033288607756692,0.39182081973159233,0.08381847767130718,0.2575547546437483,0.48100719154289573,4.956383822363204e-05,0.7309876437519619,0.0006912442396313364,0.0,0.09230769230769231,0.12633972068853525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8000000000000114,0.011612676506293527,0.3304618546729537,0.0,0.22250386153907084,0.29969769232213606,0.7865781126090404,0.002596809633878378,0.21163594470046082,0.21264035189258015,0.0,0.02078596947060734,0.1263636862014144,0.007406676771547047,0.004531001109591827,0.014562401281414518,0.008103492269169553,0.0024054312231587705,0.006226004388689025,0.01228228794459832,0.009121843698429262,0.04359843786007638,0.031166206560533465,0.013057555008059414,0.010337141371419558,0.004211492742545131,0.00017355312899934203,0.009317833924146122,0.015366041256218179,0.06313139710600356,0.002438201456705677,0.19343350994527927,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8000000000000114,0.002587694077055779,0.009642123080643212,0.005062375700596637,0.005336845023565289,1.8776874401487127e-05,4.956383822363204e-05,0.0,0.0038018433179723503,0.0005787706910522051,0.4307692307692308,0.0,0.013842442848528041,0.002377806911771738,0.0,0.0047613388500867505,0.0,0.0,0.0,0.0,0.0,0.043510714645066166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007162395133582251,7.388489262744475e-05,8.685833405715279e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8000000000000114,0.012523161459331671,0.0,0.0,0.006564616420452295,0.011134686520081866,0.00460943695479778,0.014268184801529549,0.0,0.0,0.0,0.009418642416368951,0.0011238418946329697,0.00019655258746500255,0.0,0.0003359815720827344,0.0,0.0,0.0,0.00048008943105921773,0.0,0.002017633945234923,0.0,0.0,0.0,0.0,0.00010413187739960521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8000000000000114,0.026404063638106188,0.0,0.0,0.015168917580894293,0.013538126443472218,0.018636003172085646,0.009845047513055389,0.0003456221198156682,0.0,0.046153846153846156,0.0006495615459564793,0.02209308700180911,0.00013902500088987984,0.0,0.00010559420836885939,0.00019764615290657444,0.0,0.0002146898065065181,0.0,0.0,0.0001754464300204281,0.00015661410331926364,0.00041452555581141,0.0,0.0006016418203635902,0.00031239563219881563,0.004099846926624294,0.006693183614671722,0.0,0.0045808633429015744,0.054981325458177716,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8000000000000114,0.018353459842821544,0.0,0.004592297956969807,0.008921145391896708,0.014045102052312372,0.037073750991276765,0.0,0.0,0.0,0.0,0.0,0.004193849021435228,0.00040748707157378574,0.0,0.0007487589320700938,0.0001317641019377163,0.0,0.012881388390391086,0.0,3.5912770466256934e-05,0.0001754464300204281,0.00015661410331926364,0.0,0.0,0.003609850922181541,0.00012148719029953942,0.0014908534278633796,0.002356754793898494,0.0,0.0007388489262744475,0.002518891687657431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8000000000000114,0.009536131876557408,0.0,0.0019887904538058217,0.004168481920076042,0.001013951217680305,0.00267644726407613,0.0,0.0,0.0,0.0,0.0,0.010059755495860972,0.0006807431078056185,0.0,0.0013535257618190158,6.588205096885815e-05,0.0,0.0,0.0,0.0,0.012105803671409539,0.0,0.000207262777905705,0.0,0.0003008209101817951,1.7355312899934203e-05,0.0003727133569658449,0.00028281057526781926,0.00020463986095949288,0.0025859712419605664,0.015981933466516114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8000000000000114,0.0860807616126765,0.0024180872929512754,0.1299222563731694,0.01816903639748109,0.0018213568169442513,0.0,0.0027680278514967327,0.0,0.0,0.0,0.0,0.04763993202127076,1.9175862191707564e-05,0.0,9.599473488078126e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003008209101817951,5.2065938699802605e-05,0.0022362801417950694,0.0008484317258034577,0.17486476118988667,0.0007388489262744475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8000000000000114,0.1388090217877452,0.017319550235763512,0.20213342975953716,0.04084320171095885,5.633062320446138e-05,0.00014869151467089613,0.0,0.0001152073732718894,0.0,0.015384615384615385,0.0,0.11295981579957239,0.0005081603480802504,0.0050344456773242525,0.0006431647237012345,0.0011199948664705887,0.0018040734173690779,0.0012881388390391085,0.00024004471552960886,0.0002154766227975416,0.0005263392900612843,0.0009396846199155819,0.0014508394453399348,0.0017977637167686186,0.0009024627305453853,0.0003297509450987499,0.03764404905355034,0.08851971005882742,0.3000020361666166,0.0031770503829801244,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8000000000000114,0.10440227461504056,0.0,0.20271198698246248,0.008010218226464414,0.008299378485457311,0.008673671689135607,0.007619210684016779,0.0001152073732718894,0.00011575413821044102,0.0,0.0,0.010032344717943094,0.0016970638039661193,0.0,0.0033982136147796566,0.0002635282038754326,0.0,0.0,0.01380257114295251,0.00017956385233128467,0.0,0.0,0.0,0.0,0.0,0.0,0.004472560283590139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8000000000000114,0.01408855664174813,0.005969653004473462,0.0335201591032363,0.002267416531347776,0.0,0.0,0.0,0.0,0.0,0.0,0.0006495615459564793,0.006222246587358149,1.9175862191707564e-05,0.0005034445677324252,1.919894697615625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006016418203635902,0.0,0.0007454267139316898,0.0,0.013813190614765769,0.0001477697852548895,0.007296100060800835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8000000000000114,0.016724170979490128,0.0,0.0,0.009168679947720701,0.0022720018025799422,0.005997224425059477,0.0,0.0,0.0,0.0,0.002923026956804157,0.021818979222630337,0.0038159965761498053,0.0,0.007641180896510188,0.0,0.0,0.0,0.031845932260261445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
